0 -nan -nan -nan -nan
0.0528 7.34915 6.24282 -0.579797 -7.92895
0.0529 7.33024 6.22832 -0.575513 -7.90576
0.053 7.31141 6.21387 -0.57125 -7.88266
0.0531 7.29265 6.19948 -0.567006 -7.85966
0.0532 7.27396 6.18514 -0.562782 -7.83675
0.0533 7.25535 6.17086 -0.558579 -7.81393
0.0534 7.23682 6.15663 -0.554395 -7.79121
0.0535 7.21835 6.14246 -0.55023 -7.76858
0.0536 7.19996 6.12834 -0.546085 -7.74605
0.0537 7.18165 6.11427 -0.54196 -7.72361
0.0538 7.1634 6.10025 -0.537854 -7.70125
0.0539 7.14523 6.08629 -0.533767 -7.67899
0.054 7.12712 6.07238 -0.529699 -7.65682
0.0541 7.10909 6.05852 -0.525651 -7.63474
0.0542 7.09113 6.04472 -0.521621 -7.61275
0.0543 7.07324 6.03096 -0.517609 -7.59085
0.0544 7.05542 6.01726 -0.513617 -7.56904
0.0545 7.03767 6.00361 -0.509643 -7.54731
0.0546 7.01999 5.99001 -0.505687 -7.52567
0.0547 7.00237 5.97645 -0.50175 -7.50412
0.0548 6.98483 5.96295 -0.497831 -7.48266
0.0549 6.96735 5.9495 -0.49393 -7.46128
0.055 6.94994 5.9361 -0.490047 -7.43998
0.0551 6.93259 5.92275 -0.486181 -7.41878
0.0552 6.91532 5.90944 -0.482334 -7.39765
0.0553 6.89811 5.89619 -0.478504 -7.37661
0.0554 6.88096 5.88298 -0.474692 -7.35566
0.0555 6.86389 5.86982 -0.470897 -7.33478
0.0556 6.84687 5.85671 -0.46712 -7.31399
0.0557 6.82992 5.84365 -0.46336 -7.29328
0.0558 6.81304 5.83063 -0.459617 -7.27266
0.0559 6.79622 5.81766 -0.455891 -7.25211
0.056 6.77946 5.80474 -0.452182 -7.23165
0.0561 6.76277 5.79186 -0.44849 -7.21126
0.0562 6.74614 5.77903 -0.444815 -7.19096
0.0563 6.72958 5.76625 -0.441157 -7.17073
0.0564 6.71307 5.75352 -0.437515 -7.15059
0.0565 6.69663 5.74082 -0.433889 -7.13052
0.0566 6.68025 5.72818 -0.43028 -7.11053
0.0567 6.66393 5.71558 -0.426687 -7.09062
0.0568 6.64767 5.70302 -0.423111 -7.07078
0.0569 6.63148 5.69051 -0.41955 -7.05103
0.057 6.61534 5.67804 -0.416006 -7.03135
0.0571 6.59926 5.66562 -0.412477 -7.01174
0.0572 6.58325 5.65324 -0.408965 -6.99221
0.0573 6.56729 5.64091 -0.405468 -6.97276
0.0574 6.55139 5.62862 -0.401986 -6.95338
0.0575 6.53556 5.61637 -0.398521 -6.93408
0.0576 6.51978 5.60417 -0.395071 -6.91485
0.0577 6.50405 5.592 -0.391636 -6.89569
0.0578 6.48839 5.57989 -0.388216 -6.87661
0.0579 6.47278 5.56781 -0.384812 -6.8576
0.058 6.45723 5.55577 -0.381423 -6.83866
0.0581 6.44174 5.54378 -0.378049 -6.81979
0.0582 6.42631 5.53183 -0.37469 -6.801
0.0583 6.41093 5.51992 -0.371346 -6.78228
0.0584 6.39561 5.50805 -0.368017 -6.76362
0.0585 6.38034 5.49623 -0.364702 -6.74504
0.0586 6.36513 5.48444 -0.361402 -6.72653
0.0587 6.34997 5.4727 -0.358117 -6.70809
0.0588 6.33487 5.46099 -0.354846 -6.68972
0.0589 6.31983 5.44933 -0.351589 -6.67141
0.059 6.30483 5.4377 -0.348347 -6.65318
0.0591 6.2899 5.42612 -0.345119 -6.63502
0.0592 6.27501 5.41457 -0.341906 -6.61692
0.0593 6.26018 5.40307 -0.338706 -6.59889
0.0594 6.2454 5.3916 -0.335521 -6.58093
0.0595 6.23068 5.38018 -0.332349 -6.56303
0.0596 6.21601 5.36879 -0.329191 -6.5452
0.0597 6.20139 5.35744 -0.326047 -6.52744
0.0598 6.18682 5.34613 -0.322917 -6.50974
0.0599 6.17231 5.33486 -0.3198 -6.49211
0.06 6.15785 5.32362 -0.316697 -6.47454
0.0601 6.14343 5.31243 -0.313608 -6.45704
0.0602 6.12907 5.30127 -0.310532 -6.43961
0.0603 6.11476 5.29015 -0.307469 -6.42223
0.0604 6.10051 5.27906 -0.304419 -6.40492
0.0605 6.0863 5.26802 -0.301383 -6.38768
0.0606 6.07214 5.25701 -0.29836 -6.3705
0.0607 6.05803 5.24603 -0.29535 -6.35338
0.0608 6.04397 5.2351 -0.292353 -6.33632
0.0609 6.02996 5.2242 -0.289369 -6.31933
0.061 6.016 5.21333 -0.286397 -6.3024
0.0611 6.00209 5.20251 -0.283439 -6.28553
0.0612 5.98823 5.19171 -0.280493 -6.26872
0.0613 5.97441 5.18096 -0.27756 -6.25197
0.0614 5.96064 5.17024 -0.27464 -6.23528
0.0615 5.94693 5.15955 -0.271732 -6.21866
0.0616 5.93325 5.1489 -0.268836 -6.20209
0.0617 5.91963 5.13829 -0.265953 -6.18558
0.0618 5.90605 5.12771 -0.263082 -6.16914
0.0619 5.89253 5.11717 -0.260224 -6.15275
0.062 5.87904 5.10665 -0.257377 -6.13642
0.0621 5.86561 5.09618 -0.254543 -6.12015
0.0622 5.85222 5.08574 -0.251721 -6.10394
0.0623 5.83887 5.07533 -0.248911 -6.08778
0.0624 5.82557 5.06496 -0.246112 -6.07169
0.0625 5.81232 5.05461 -0.243326 -6.05565
0.0626 5.79912 5.04431 -0.240552 -6.03967
0.0627 5.78595 5.03403 -0.237789 -6.02374
0.0628 5.77284 5.02379 -0.235038 -6.00787
0.0629 5.75976 5.01359 -0.232299 -5.99206
0.063 5.74674 5.00341 -0.229571 -5.97631
0.0631 5.73375 4.99327 -0.226854 -5.96061
0.0632 5.72081 4.98316 -0.22415 -5.94496
0.0633 5.70792 4.97309 -0.221456 -5.92937
0.0634 5.69506 4.96304 -0.218774 -5.91384
0.0635 5.68226 4.95303 -0.216103 -5.89836
0.0636 5.66949 4.94305 -0.213444 -5.88293
0.0637 5.65677 4.9331 -0.210795 -5.86756
0.0638 5.64409 4.92319 -0.208158 -5.85225
0.0639 5.63145 4.9133 -0.205532 -5.83698
0.064 5.61886 4.90345 -0.202916 -5.82177
0.0641 5.6063 4.89363 -0.200312 -5.80662
0.0642 5.59379 4.88384 -0.197718 -5.79151
0.0643 5.58132 4.87408 -0.195136 -5.77646
0.0644 5.5689 4.86435 -0.192564 -5.76146
0.0645 5.55651 4.85465 -0.190003 -5.74651
0.0646 5.54417 4.84498 -0.187452 -5.73162
0.0647 5.53186 4.83534 -0.184913 -5.71677
0.0648 5.5196 4.82574 -0.182383 -5.70198
0.0649 5.50738 4.81616 -0.179865 -5.68724
0.065 5.49519 4.80661 -0.177356 -5.67255
0.0651 5.48305 4.79709 -0.174858 -5.65791
0.0652 5.47095 4.78761 -0.172371 -5.64332
0.0653 5.45889 4.77815 -0.169893 -5.62878
0.0654 5.44687 4.76872 -0.167426 -5.61429
0.0655 5.43488 4.75932 -0.16497 -5.59985
0.0656 5.42294 4.74995 -0.162523 -5.58546
0.0657 5.41104 4.74061 -0.160086 -5.57112
0.0658 5.39917 4.7313 -0.15766 -5.55683
0.0659 5.38734 4.72201 -0.155243 -5.54259
0.066 5.37556 4.71276 -0.152836 -5.52839
0.0661 5.36381 4.70353 -0.15044 -5.51425
0.0662 5.3521 4.69433 -0.148053 -5.50015
0.0663 5.34042 4.68516 -0.145676 -5.4861
0.0664 5.32879 4.67602 -0.143308 -5.47209
0.0665 5.31719 4.66691 -0.140951 -5.45814
0.0666 5.30563 4.65782 -0.138603 -5.44423
0.0667 5.2941 4.64876 -0.136264 -5.43037
0.0668 5.28262 4.63973 -0.133936 -5.41655
0.0669 5.27117 4.63073 -0.131616 -5.40279
0.067 5.25976 4.62175 -0.129306 -5.38906
0.0671 5.24838 4.6128 -0.127006 -5.37539
0.0672 5.23704 4.60388 -0.124715 -5.36176
0.0673 5.22574 4.59499 -0.122433 -5.34817
0.0674 5.21447 4.58612 -0.120161 -5.33463
0.0675 5.20324 4.57728 -0.117897 -5.32114
0.0676 5.19205 4.56847 -0.115643 -5.30769
0.0677 5.18089 4.55968 -0.113399 -5.29429
0.0678 5.16976 4.55092 -0.111163 -5.28093
0.0679 5.15868 4.54218 -0.108936 -5.26761
0.068 5.14762 4.53347 -0.106718 -5.25434
0.0681 5.1366 4.52479 -0.10451 -5.24111
0.0682 5.12562 4.51613 -0.10231 -5.22793
0.0683 5.11467 4.5075 -0.100119 -5.21479
0.0684 5.10376 4.4989 -0.0979368 -5.20169
0.0685 5.09288 4.49032 -0.0957635 -5.18864
0.0686 5.08203 4.48176 -0.093599 -5.17563
0.0687 5.07122 4.47323 -0.0914432 -5.16266
0.0688 5.06044 4.46473 -0.089296 -5.14974
0.0689 5.0497 4.45625 -0.0871575 -5.13686
0.069 5.03899 4.4478 -0.0850276 -5.12402
0.0691 5.02831 4.43937 -0.0829062 -5.11122
0.0692 5.01767 4.43097 -0.0807934 -5.09846
0.0693 5.00706 4.42259 -0.078689 -5.08575
0.0694 4.99648 4.41423 -0.076593 -5.07308
0.0695 4.98594 4.4059 -0.0745055 -5.06044
0.0696 4.97543 4.3976 -0.0724263 -5.04785
0.0697 4.96495 4.38932 -0.0703553 -5.0353
0.0698 4.9545 4.38106 -0.0682927 -5.02279
0.0699 4.94409 4.37283 -0.0662383 -5.01033
0.07 4.9337 4.36462 -0.0641921 -4.9979
0.0701 4.92335 4.35643 -0.062154 -4.98551
0.0702 4.91304 4.34827 -0.0601241 -4.97316
0.0703 4.90275 4.34014 -0.0581022 -4.96085
0.0704 4.8925 4.33202 -0.0560884 -4.94858
0.0705 4.88227 4.32393 -0.0540826 -4.93636
0.0706 4.87208 4.31587 -0.0520847 -4.92417
0.0707 4.86192 4.30782 -0.0500948 -4.91202
0.0708 4.85179 4.2998 -0.0481128 -4.8999
0.0709 4.84169 4.2918 -0.0461386 -4.88783
0.071 4.83162 4.28383 -0.0441722 -4.8758
0.0711 4.82159 4.27588 -0.0422137 -4.8638
0.0712 4.81158 4.26795 -0.0402628 -4.85184
0.0713 4.8016 4.26004 -0.0383197 -4.83992
0.0714 4.79166 4.25216 -0.0363843 -4.82804
0.0715 4.78174 4.2443 -0.0344564 -4.8162
0.0716 4.77186 4.23646 -0.0325362 -4.80439
0.0717 4.762 4.22864 -0.0306236 -4.79262
0.0718 4.75217 4.22085 -0.0287185 -4.78089
0.0719 4.74238 4.21308 -0.0268209 -4.7692
0.072 4.73261 4.20533 -0.0249307 -4.75754
0.0721 4.72287 4.1976 -0.023048 -4.74592
0.0722 4.71316 4.1899 -0.0211727 -4.73434
0.0723 4.70348 4.18221 -0.0193048 -4.72279
0.0724 4.69383 4.17455 -0.0174441 -4.71128
0.0725 4.68421 4.16691 -0.0155908 -4.6998
0.0726 4.67462 4.15929 -0.0137447 -4.68836
0.0727 4.66506 4.15169 -0.0119059 -4.67696
0.0728 4.65552 4.14411 -0.0100743 -4.66559
0.0729 4.64601 4.13656 -0.00824979 -4.65426
0.073 4.63653 4.12902 -0.00643244 -4.64297
0.0731 4.62708 4.12151 -0.00462219 -4.6317
0.0732 4.61766 4.11402 -0.00281901 -4.62048
0.0733 4.60826 4.10655 -0.00102286 -4.60929
0.0734 4.5989 4.0991 0.000766282 -4.59813
0.0735 4.58956 4.09167 0.00254846 -4.58701
0.0736 4.58025 4.08426 0.00432369 -4.57592
0.0737 4.57096 4.07687 0.00609201 -4.56487
0.0738 4.5617 4.0695 0.00785346 -4.55385
0.0739 4.55247 4.06215 0.00960806 -4.54287
0.074 4.54327 4.05483 0.0113558 -4.53192
0.0741 4.5341 4.04752 0.0130968 -4.521
0.0742 4.52495 4.04023 0.0148311 -4.51012
0.0743 4.51582 4.03296 0.0165586 -4.49927
0.0744 4.50673 4.02572 0.0182794 -4.48845
0.0745 4.49766 4.01849 0.0199936 -4.47767
0.0746 4.48862 4.01128 0.0217011 -4.46692
0.0747 4.4796 4.0041 0.023402 -4.4562
0.0748 4.47061 3.99693 0.0250964 -4.44552
0.0749 4.46165 3.98978 0.0267842 -4.43486
0.075 4.45271 3.98265 0.0284654 -4.42424
0.0751 4.4438 3.97554 0.0301402 -4.41366
0.0752 4.43491 3.96845 0.0318086 -4.4031
0.0753 4.42605 3.96138 0.0334704 -4.39258
0.0754 4.41722 3.95433 0.0351259 -4.38209
0.0755 4.40841 3.9473 0.036775 -4.37163
0.0756 4.39962 3.94028 0.0384178 -4.36121
0.0757 4.39086 3.93329 0.0400543 -4.35081
0.0758 4.38213 3.92631 0.0416844 -4.34045
0.0759 4.37342 3.91936 0.0433083 -4.33011
0.076 4.36474 3.91242 0.0449259 -4.31981
0.0761 4.35608 3.9055 0.0465374 -4.30954
0.0762 4.34745 3.8986 0.0481426 -4.2993
0.0763 4.33884 3.89171 0.0497418 -4.2891
0.0764 4.33025 3.88485 0.0513347 -4.27892
0.0765 4.32169 3.87801 0.0529216 -4.26877
0.0766 4.31316 3.87118 0.0545024 -4.25865
0.0767 4.30464 3.86437 0.0560771 -4.24857
0.0768 4.29616 3.85758 0.0576459 -4.23851
0.0769 4.28769 3.85081 0.0592086 -4.22849
0.077 4.27925 3.84405 0.0607654 -4.21849
0.0771 4.27084 3.83731 0.0623162 -4.20852
0.0772 4.26245 3.8306 0.0638611 -4.19859
0.0773 4.25408 3.82389 0.0654001 -4.18868
0.0774 4.24573 3.81721 0.0669332 -4.1788
0.0775 4.23741 3.81055 0.0684605 -4.16895
0.0776 4.22912 3.8039 0.0699819 -4.15913
0.0777 4.22084 3.79727 0.0714976 -4.14934
0.0778 4.21259 3.79065 0.0730075 -4.13958
0.0779 4.20436 3.78406 0.0745117 -4.12985
0.078 4.19616 3.77748 0.0760101 -4.12015
0.0781 4.18798 3.77092 0.0775029 -4.11047
0.0782 4.17982 3.76438 0.07899 -4.10083
0.0783 4.17168 3.75785 0.0804714 -4.09121
0.0784 4.16357 3.75134 0.0819472 -4.08162
0.0785 4.15548 3.74485 0.0834174 -4.07206
0.0786 4.14741 3.73837 0.0848821 -4.06253
0.0787 4.13936 3.73191 0.0863412 -4.05302
0.0788 4.13134 3.72547 0.0877947 -4.04354
0.0789 4.12334 3.71905 0.0892428 -4.03409
0.079 4.11536 3.71264 0.0906854 -4.02467
0.0791 4.1074 3.70625 0.0921225 -4.01528
0.0792 4.09947 3.69987 0.0935542 -4.00591
0.0793 4.09155 3.69351 0.0949805 -3.99657
0.0794 4.08366 3.68717 0.0964014 -3.98726
0.0795 4.07579 3.68084 0.0978169 -3.97797
0.0796 4.06794 3.67453 0.0992271 -3.96872
0.0797 4.06012 3.66824 0.100632 -3.95948
0.0798 4.05231 3.66196 0.102032 -3.95028
0.0799 4.04453 3.6557 0.103426 -3.9411
0.08 4.03676 3.64946 0.104815 -3.93195
0.0801 4.02902 3.64323 0.106199 -3.92282
0.0802 4.0213 3.63701 0.107577 -3.91373
0.0803 4.0136 3.63082 0.108951 -3.90465
0.0804 4.00593 3.62464 0.110319 -3.89561
0.0805 3.99827 3.61847 0.111682 -3.88659
0.0806 3.99063 3.61232 0.11304 -3.87759
0.0807 3.98302 3.60619 0.114393 -3.86862
0.0808 3.97542 3.60007 0.115741 -3.85968
0.0809 3.96785 3.59396 0.117083 -3.85076
0.081 3.96029 3.58788 0.118421 -3.84187
0.0811 3.95276 3.5818 0.119754 -3.83301
0.0812 3.94525 3.57575 0.121081 -3.82417
0.0813 3.93776 3.56971 0.122404 -3.81535
0.0814 3.93028 3.56368 0.123722 -3.80656
0.0815 3.92283 3.55767 0.125035 -3.7978
0.0816 3.9154 3.55167 0.126343 -3.78905
0.0817 3.90799 3.54569 0.127646 -3.78034
0.0818 3.90059 3.53973 0.128944 -3.77165
0.0819 3.89322 3.53378 0.130237 -3.76298
0.082 3.88587 3.52784 0.131525 -3.75434
0.0821 3.87853 3.52192 0.132809 -3.74572
0.0822 3.87122 3.51601 0.134088 -3.73713
0.0823 3.86393 3.51012 0.135362 -3.72856
0.0824 3.85665 3.50424 0.136631 -3.72002
0.0825 3.8494 3.49838 0.137896 -3.7115
0.0826 3.84216 3.49253 0.139156 -3.703
0.0827 3.83494 3.4867 0.140411 -3.69453
0.0828 3.82774 3.48088 0.141661 -3.68608
0.0829 3.82057 3.47508 0.142907 -3.67766
0.083 3.81341 3.46929 0.144148 -3.66926
0.0831 3.80627 3.46351 0.145385 -3.66088
0.0832 3.79914 3.45775 0.146617 -3.65253
0.0833 3.79204 3.45201 0.147844 -3.6442
0.0834 3.78496 3.44627 0.149067 -3.63589
0.0835 3.77789 3.44056 0.150285 -3.62761
0.0836 3.77084 3.43485 0.151499 -3.61934
0.0837 3.76382 3.42916 0.152708 -3.61111
0.0838 3.75681 3.42348 0.153913 -3.60289
0.0839 3.74981 3.41782 0.155113 -3.5947
0.084 3.74284 3.41217 0.156309 -3.58653
0.0841 3.73589 3.40654 0.1575 -3.57839
0.0842 3.72895 3.40092 0.158687 -3.57026
0.0843 3.72203 3.39531 0.159869 -3.56216
0.0844 3.71513 3.38972 0.161048 -3.55408
0.0845 3.70825 3.38414 0.162221 -3.54602
0.0846 3.70138 3.37857 0.163391 -3.53799
0.0847 3.69453 3.37302 0.164556 -3.52998
0.0848 3.68771 3.36748 0.165717 -3.52199
0.0849 3.68089 3.36195 0.166873 -3.51402
0.085 3.6741 3.35644 0.168025 -3.50607
0.0851 3.66732 3.35094 0.169173 -3.49815
0.0852 3.66057 3.34545 0.170317 -3.49025
0.0853 3.65382 3.33998 0.171456 -3.48237
0.0854 3.6471 3.33452 0.172591 -3.47451
0.0855 3.64039 3.32908 0.173722 -3.46667
0.0856 3.6337 3.32364 0.174849 -3.45886
0.0857 3.62703 3.31822 0.175972 -3.45106
0.0858 3.62038 3.31282 0.17709 -3.44329
0.0859 3.61374 3.30742 0.178205 -3.43554
0.086 3.60712 3.30204 0.179315 -3.42781
0.0861 3.60052 3.29667 0.180421 -3.4201
0.0862 3.59393 3.29132 0.181523 -3.41241
0.0863 3.58736 3.28598 0.182621 -3.40474
0.0864 3.58081 3.28065 0.183715 -3.39709
0.0865 3.57427 3.27533 0.184805 -3.38947
0.0866 3.56775 3.27002 0.185891 -3.38186
0.0867 3.56125 3.26473 0.186973 -3.37427
0.0868 3.55476 3.25945 0.188051 -3.36671
0.0869 3.54829 3.25419 0.189125 -3.35917
0.087 3.54184 3.24893 0.190195 -3.35164
0.0871 3.5354 3.24369 0.191261 -3.34414
0.0872 3.52898 3.23846 0.192323 -3.33666
0.0873 3.52258 3.23324 0.193382 -3.32919
0.0874 3.51619 3.22804 0.194436 -3.32175
0.0875 3.50981 3.22285 0.195486 -3.31433
0.0876 3.50346 3.21767 0.196533 -3.30693
0.0877 3.49712 3.2125 0.197576 -3.29954
0.0878 3.49079 3.20734 0.198614 -3.29218
0.0879 3.48449 3.2022 0.19965 -3.28484
0.088 3.47819 3.19707 0.200681 -3.27751
0.0881 3.47192 3.19195 0.201708 -3.27021
0.0882 3.46566 3.18684 0.202732 -3.26292
0.0883 3.45941 3.18175 0.203752 -3.25566
0.0884 3.45318 3.17666 0.204768 -3.24841
0.0885 3.44697 3.17159 0.205781 -3.24119
0.0886 3.44077 3.16653 0.206789 -3.23398
0.0887 3.43459 3.16148 0.207794 -3.22679
0.0888 3.42842 3.15644 0.208796 -3.21962
0.0889 3.42227 3.15142 0.209793 -3.21247
0.089 3.41613 3.14641 0.210787 -3.20534
0.0891 3.41001 3.14141 0.211778 -3.19823
0.0892 3.4039 3.13642 0.212764 -3.19114
0.0893 3.39781 3.13144 0.213748 -3.18406
0.0894 3.39174 3.12647 0.214727 -3.17701
0.0895 3.38567 3.12152 0.215703 -3.16997
0.0896 3.37963 3.11657 0.216675 -3.16295
0.0897 3.3736 3.11164 0.217644 -3.15595
0.0898 3.36758 3.10672 0.218609 -3.14897
0.0899 3.36158 3.10181 0.219571 -3.14201
0.09 3.35559 3.09691 0.220529 -3.13506
0.0901 3.34962 3.09202 0.221484 -3.12814
0.0902 3.34367 3.08715 0.222435 -3.12123
0.0903 3.33772 3.08228 0.223382 -3.11434
0.0904 3.33179 3.07743 0.224327 -3.10747
0.0905 3.32588 3.07258 0.225267 -3.10061
0.0906 3.31998 3.06775 0.226205 -3.09378
0.0907 3.3141 3.06293 0.227138 -3.08696
0.0908 3.30823 3.05812 0.228069 -3.08016
0.0909 3.30237 3.05332 0.228996 -3.07338
0.091 3.29653 3.04854 0.22992 -3.06661
0.0911 3.2907 3.04376 0.23084 -3.05987
0.0912 3.28489 3.03899 0.231757 -3.05314
0.0913 3.27909 3.03424 0.23267 -3.04642
0.0914 3.27331 3.02949 0.23358 -3.03973
0.0915 3.26754 3.02476 0.234487 -3.03305
0.0916 3.26178 3.02004 0.235391 -3.02639
0.0917 3.25604 3.01533 0.236291 -3.01975
0.0918 3.25031 3.01062 0.237188 -3.01312
0.0919 3.2446 3.00593 0.238081 -3.00651
0.092 3.2389 3.00125 0.238972 -2.99992
0.0921 3.23321 2.99658 0.239859 -2.99335
0.0922 3.22753 2.99192 0.240743 -2.98679
0.0923 3.22187 2.98727 0.241623 -2.98025
0.0924 3.21623 2.98264 0.242501 -2.97373
0.0925 3.2106 2.97801 0.243375 -2.96722
0.0926 3.20498 2.97339 0.244246 -2.96073
0.0927 3.19937 2.96878 0.245114 -2.95426
0.0928 3.19378 2.96419 0.245979 -2.9478
0.0929 3.1882 2.9596 0.24684 -2.94136
0.093 3.18264 2.95502 0.247698 -2.93494
0.0931 3.17708 2.95046 0.248554 -2.92853
0.0932 3.17155 2.9459 0.249406 -2.92214
0.0933 3.16602 2.94135 0.250255 -2.91577
0.0934 3.16051 2.93682 0.251101 -2.90941
0.0935 3.15501 2.93229 0.251943 -2.90307
0.0936 3.14952 2.92777 0.252783 -2.89674
0.0937 3.14405 2.92327 0.25362 -2.89043
0.0938 3.13859 2.91877 0.254453 -2.88414
0.0939 3.13314 2.91429 0.255284 -2.87786
0.094 3.12771 2.90981 0.256111 -2.8716
0.0941 3.12229 2.90534 0.256936 -2.86535
0.0942 3.11688 2.90089 0.257757 -2.85912
0.0943 3.11148 2.89644 0.258575 -2.85291
0.0944 3.1061 2.892 0.259391 -2.84671
0.0945 3.10073 2.88758 0.260203 -2.84053
0.0946 3.09537 2.88316 0.261013 -2.83436
0.0947 3.09003 2.87875 0.261819 -2.82821
0.0948 3.0847 2.87435 0.262623 -2.82207
0.0949 3.07938 2.86997 0.263424 -2.81595
0.095 3.07407 2.86559 0.264221 -2.80985
0.0951 3.06878 2.86122 0.265016 -2.80376
0.0952 3.06349 2.85686 0.265808 -2.79769
0.0953 3.05822 2.85251 0.266597 -2.79163
0.0954 3.05297 2.84817 0.267383 -2.78558
0.0955 3.04772 2.84384 0.268166 -2.77955
0.0956 3.04249 2.83951 0.268947 -2.77354
0.0957 3.03727 2.8352 0.269724 -2.76754
0.0958 3.03206 2.8309 0.270499 -2.76156
0.0959 3.02686 2.8266 0.271271 -2.75559
0.096 3.02168 2.82232 0.27204 -2.74964
0.0961 3.01651 2.81804 0.272806 -2.7437
0.0962 3.01135 2.81378 0.273569 -2.73778
0.0963 3.0062 2.80952 0.27433 -2.73187
0.0964 3.00106 2.80527 0.275088 -2.72597
0.0965 2.99594 2.80104 0.275843 -2.7201
0.0966 2.99083 2.79681 0.276595 -2.71423
0.0967 2.98573 2.79259 0.277345 -2.70838
0.0968 2.98064 2.78837 0.278092 -2.70254
0.0969 2.97556 2.78417 0.278836 -2.69672
0.097 2.97049 2.77998 0.279577 -2.69092
0.0971 2.96544 2.7758 0.280316 -2.68513
0.0972 2.9604 2.77162 0.281051 -2.67935
0.0973 2.95537 2.76745 0.281785 -2.67358
0.0974 2.95035 2.7633 0.282515 -2.66783
0.0975 2.94534 2.75915 0.283243 -2.6621
0.0976 2.94035 2.75501 0.283968 -2.65638
0.0977 2.93536 2.75088 0.284691 -2.65067
0.0978 2.93039 2.74676 0.285411 -2.64498
0.0979 2.92543 2.74264 0.286128 -2.6393
0.098 2.92048 2.73854 0.286843 -2.63364
0.0981 2.91554 2.73444 0.287555 -2.62799
0.0982 2.91061 2.73036 0.288264 -2.62235
0.0983 2.9057 2.72628 0.288971 -2.61673
0.0984 2.90079 2.72221 0.289675 -2.61112
0.0985 2.8959 2.71815 0.290377 -2.60552
0.0986 2.89102 2.71409 0.291076 -2.59994
0.0987 2.88614 2.71005 0.291772 -2.59437
0.0988 2.88128 2.70601 0.292466 -2.58882
0.0989 2.87643 2.70199 0.293158 -2.58328
0.099 2.8716 2.69797 0.293847 -2.57775
0.0991 2.86677 2.69396 0.294533 -2.57224
0.0992 2.86195 2.68996 0.295217 -2.56673
0.0993 2.85715 2.68596 0.295898 -2.56125
0.0994 2.85235 2.68198 0.296577 -2.55577
0.0995 2.84757 2.678 0.297253 -2.55031
0.0996 2.84279 2.67404 0.297927 -2.54487
0.0997 2.83803 2.67008 0.298598 -2.53943
0.0998 2.83328 2.66612 0.299267 -2.53401
0.0999 2.82854 2.66218 0.299934 -2.52861
0.1 2.82381 2.65825 0.300597 -2.52321
0.1001 2.81909 2.65432 0.301259 -2.51783
0.1002 2.81438 2.6504 0.301918 -2.51246
0.1003 2.80968 2.64649 0.302575 -2.50711
0.1004 2.80499 2.64259 0.303229 -2.50176
0.1005 2.80032 2.63869 0.303881 -2.49644
0.1006 2.79565 2.63481 0.30453 -2.49112
0.1007 2.79099 2.63093 0.305177 -2.48582
0.1008 2.78635 2.62706 0.305822 -2.48052
0.1009 2.78171 2.6232 0.306464 -2.47525
0.101 2.77709 2.61934 0.307104 -2.46998
0.1011 2.77247 2.6155 0.307742 -2.46473
0.1012 2.76787 2.61166 0.308377 -2.45949
0.1013 2.76327 2.60783 0.30901 -2.45426
0.1014 2.75869 2.60401 0.309641 -2.44905
0.1015 2.75411 2.60019 0.310269 -2.44384
0.1016 2.74955 2.59638 0.310895 -2.43865
0.1017 2.74499 2.59259 0.311518 -2.43348
0.1018 2.74045 2.58879 0.31214 -2.42831
0.1019 2.73592 2.58501 0.312759 -2.42316
0.102 2.73139 2.58124 0.313375 -2.41802
0.1021 2.72688 2.57747 0.31399 -2.41289
0.1022 2.72238 2.57371 0.314602 -2.40777
0.1023 2.71788 2.56996 0.315212 -2.40267
0.1024 2.7134 2.56621 0.31582 -2.39758
0.1025 2.70892 2.56247 0.316425 -2.3925
0.1026 2.70446 2.55874 0.317028 -2.38743
0.1027 2.70001 2.55502 0.317629 -2.38238
0.1028 2.69556 2.55131 0.318228 -2.37733
0.1029 2.69113 2.5476 0.318824 -2.3723
0.103 2.6867 2.5439 0.319419 -2.36728
0.1031 2.68229 2.54021 0.320011 -2.36227
0.1032 2.67788 2.53653 0.320601 -2.35728
0.1033 2.67348 2.53285 0.321188 -2.35229
0.1034 2.6691 2.52918 0.321774 -2.34732
0.1035 2.66472 2.52552 0.322357 -2.34236
0.1036 2.66035 2.52186 0.322938 -2.33741
0.1037 2.65599 2.51822 0.323517 -2.33248
0.1038 2.65165 2.51458 0.324094 -2.32755
0.1039 2.64731 2.51095 0.324669 -2.32264
0.104 2.64298 2.50732 0.325242 -2.31774
0.1041 2.63866 2.5037 0.325812 -2.31285
0.1042 2.63435 2.50009 0.326381 -2.30797
0.1043 2.63005 2.49649 0.326947 -2.3031
0.1044 2.62575 2.49289 0.327511 -2.29824
0.1045 2.62147 2.4893 0.328073 -2.2934
0.1046 2.6172 2.48572 0.328633 -2.28856
0.1047 2.61293 2.48215 0.329191 -2.28374
0.1048 2.60868 2.47858 0.329747 -2.27893
0.1049 2.60443 2.47502 0.3303 -2.27413
0.105 2.6002 2.47147 0.330852 -2.26934
0.1051 2.59597 2.46792 0.331402 -2.26457
0.1052 2.59175 2.46438 0.331949 -2.2598
0.1053 2.58754 2.46085 0.332495 -2.25505
0.1054 2.58334 2.45733 0.333038 -2.2503
0.1055 2.57915 2.45381 0.333579 -2.24557
